created_at,screen_name,text,target
Sun Feb 07 06:37:54 +0000 2016,roma_cream,@FordIndia @AutoExpo2016 #FordPavilion so beautiful..Seems like a dreamy world,
Sun Feb 07 06:37:54 +0000 2016,iaditya11,@FordIndia @autoexpo2016 A1) The Shine Of Care and Brand Amesiters Make It Loot Of Special #FordPavilion ;),
Sun Feb 07 06:37:54 +0000 2016,soodabhinav08,RT @HeroMotoCorp: #HeroMaestroEdge adds another feather to its cap. Wins Scooter of the Year at ZGnition Awards. #AutoExpo2016 …,
Sun Feb 07 06:37:55 +0000 2016,Swaty_Here,"@FordIndia @AutoExpo2016 A fantastic line-up, stunning activities and live updates #FordPavilion",
Sun Feb 07 06:37:55 +0000 2016,arvindr3,@FordIndia @AutoExpo2016 #FordPavilion  The Mustang obviously is the centre of attraction. A dream buy from Ford is a privilege.,
Sun Feb 07 06:37:56 +0000 2016,Atul_Raj_9,"@FordIndia @AutoExpo2016 A1. Interactive Studio, Live Telecast around the globe, Smarter Technology Vehicles and ""The Ford Mustang"" (Red)",
Sun Feb 07 06:38:01 +0000 2016,Gowthaman_csk,@FordIndia @AutoExpo2016 A1) Spectacular ranges of cars #FordPavilion,
Sun Feb 07 06:38:03 +0000 2016,rajstars,@fordindia  Awesome looks and features makes the #FordPavilion best of the lot at @autoexpo2016,
Sun Feb 07 06:38:03 +0000 2016,AshishP04,Shuttle for #AutoExpo2016 ,
Sun Feb 07 06:38:03 +0000 2016,ankit_choudhryy,"@FordIndia @AutoExpo2016 
The active part of so many people at ford studio shows how mesmerising it is!
#FordPavilion",
Sun Feb 07 06:38:06 +0000 2016,riyazali4312,"@FordIndia @AutoExpo2016 

A1) Giving More Value to Customer Design Experience #FordPavilion",
Sun Feb 07 06:38:07 +0000 2016,shah_himanshu,"@FordIndia @AutoExpo2016 @YouTube #FordPavilion 
A1) Best presentation,interactive,innovative, all visitors best treat ,Activities  . .",
Sun Feb 07 06:38:07 +0000 2016,soodabhinav08,RT @HeroMotoCorp: Xtreme got more enthralling at #HeroAutoExpo . Check it out the new Xtreme 200S here  #Greenovatio…,
Sun Feb 07 06:38:08 +0000 2016,mohit1601,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:09 +0000 2016,girija_kriz,@FordIndia @AutoExpo2016 A1. Wow! i can see is Ford mustang :D #FordPavilion,
Sun Feb 07 06:38:10 +0000 2016,soodabhinav08,RT @HeroMotoCorp: Presenting the all new Hero XF3R . Check it out  #HeroAutoExpo #Greenovation #AutoExpo2016,
Sun Feb 07 06:38:12 +0000 2016,rahulj942,"@FordIndia @AutoExpo2016 The classy cars, Amazing performances, fun games, interaction with staff and the mighty FORD MUSTANG #FordPavilion",
Sun Feb 07 06:38:12 +0000 2016,alexguiarebello,"@FordIndia @AutoExpo2016 @YouTube 
The Mona Lisa of Cutting Edge Technology makes #FordPavilion the best of the lot
#FordPavilion #Contest",
Sun Feb 07 06:38:13 +0000 2016,AkkiSNeha,RT @Akkistaan: Crowd gathering to catch a glimpse of @akshaykumar at @honda2wheelerin #AutoExpo2016 #RaceTrackToRoadWithAkshay …,
Sun Feb 07 06:38:14 +0000 2016,VHetal,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:14 +0000 2016,soodabhinav08,RT @HeroMotoCorp: Hero's youth anthem is the latest buzz at #HeroAutoExpo . Check it out  #RideWithMe #Greenovation …,
Sun Feb 07 06:38:16 +0000 2016,rajstars,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:17 +0000 2016,Starz_311,@FordIndia @AutoExpo2016 Q1. The interactive TV studio #FordPavilion,
Sun Feb 07 06:38:19 +0000 2016,soodabhinav08,RT @HeroMotoCorp: The anti-gravity booth at #HeroAutoExpo seems to be liked by many including #Ranbir . Check him out. #AutoExpo2016 https:…,
Sun Feb 07 06:38:19 +0000 2016,vrsvno,@FordIndia @AutoExpo2016 Asttonishing &amp; massive SUV which captivated everyones heart  #FordPavilion,
Sun Feb 07 06:38:19 +0000 2016,rahulj942,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:22 +0000 2016,evajob1,I have a rising follower graph! 6 more followers in the past day. Get your stats right  ,
Sun Feb 07 06:38:23 +0000 2016,SnehalataJ,"@FordIndia @AutoExpo2016 @YouTube #FordPavilion
So many Interesting and creative activities going on",
Sun Feb 07 06:38:24 +0000 2016,Rebecca_C49,"RT @Toyota_India: Make sure you greet our Safety Mascot, THUMS &amp; get a selfie clicked to WIN exciting prizes @AutoExpo2016 ",
Sun Feb 07 06:38:30 +0000 2016,Starz_311,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:35 +0000 2016,Akshay456Akshay,"Here is the first question, answer &amp; win big! #FordPavilion 
@FordIndia",
Sun Feb 07 06:38:35 +0000 2016,sudhanbilla,#awesome style  took in auto expo 16 :-) ,
Sun Feb 07 06:38:39 +0000 2016,Gowthaman_csk,"@FordIndia @AutoExpo2016 A fantastic line-up, stunning activities and live updates #FordPavilion",
Sun Feb 07 06:38:45 +0000 2016,Anupama75,RT @HeroMotoCorp: Hero's youth anthem is the latest buzz at #HeroAutoExpo . Check it out  #RideWithMe #Greenovation …,
Sun Feb 07 06:38:45 +0000 2016,rupapatwa,RT @indiatimes: New #AudiR8 V10 Plus is new supercar is among the 8 cars Drool-Worthy cars at @AutoExpo2016.  https:…,
Sun Feb 07 06:38:47 +0000 2016,NBTDilli,RT @AshishP04: Shuttle for #AutoExpo2016 ,
Sun Feb 07 06:38:47 +0000 2016,Rajendra9Prasad,"@FordIndia @AutoExpo2016 @YouTube
So many interesting &amp; creative activities?
#FordAtAutoExpo #FordPavilion 11",
Sun Feb 07 06:38:47 +0000 2016,prathvirajanil,RT @IndianExpress: Auto Expo 2016: Five production-ready vehicles that created most buzz  ,
Sun Feb 07 06:38:48 +0000 2016,anindasardar,Unveiling the new bmwindia #7Series at the autoexpo2016 by @dhineshooty and Philipp von Sahr… ,
Sun Feb 07 06:38:50 +0000 2016,AadarshBalak,"@FordIndia @AutoExpo2016 Totally great and perfect with new innovation, a really perfect view for the viewers #FordPavilion",
Sun Feb 07 06:38:51 +0000 2016,rupapatwa,RT @AutoExpo2016: #Spotted The head turner #Audi #R8 with the game changer @imVkohli at @AudiIN Pavilion at #AETMS16! #AutoExpo2016 https:/…,
Sun Feb 07 06:38:52 +0000 2016,SnehalataJ,@FordIndia @AutoExpo2016 @YouTube #FordPavilion bcoz ford mustang is creating magic around,
Sun Feb 07 06:38:54 +0000 2016,rupapatwa,RT @rushlane: .@AudiIN #Prologue Concept -  @AutoExpo2016 #AETMS2016 #AutoExpo2016 #AutoExpo #2016AutoExpo …,
Sun Feb 07 06:38:54 +0000 2016,jvss1996,"@FordIndia @AutoExpo2016 
A1&gt;&gt; ""Go Further""
#FordPavilion",
Sun Feb 07 06:38:55 +0000 2016,imsanket_shinde,"RT @JLRIndia: Highlights of the JLR press conference &amp; launch of the All-New #JaguarXE at @AutoExpo2016. #ReadyToRule
",
Sun Feb 07 06:38:55 +0000 2016,laxmi_sweet,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:38:57 +0000 2016,rupapatwa,RT @rushlane: .@aliaa08 @imVkohli attend @AudiIN #R8 V10 -  @AutoExpo2016 #AETMS2016 #AutoExpo2016 ,
Sun Feb 07 06:38:58 +0000 2016,arvindr3,"@FordIndia @AutoExpo2016  #FordPavilion As the lady said, its captivating and rivetting watching Ford glory.",
Sun Feb 07 06:38:58 +0000 2016,iaditya11,@FordIndia @autoexpo2016 A1) The Shine Of Care and Brand Amesiters Make It Loot Of Special #FordPavilion (-;,
Sun Feb 07 06:39:00 +0000 2016,rupapatwa,RT @CarDekho: #first2expo: Audi R8 is one of the showstoppers of this @AutoExpo2016. Let's take a look at this exotic car @AudiIN …,
Sun Feb 07 06:39:03 +0000 2016,ankit_choudhryy,"@FordIndia @AutoExpo2016 

Future technology lashes with real innovation!

#FordPavilion",
Sun Feb 07 06:39:06 +0000 2016,kapilrockingg,RT @Akkistaan: Crowd gathering to catch a glimpse of @akshaykumar at @honda2wheelerin #AutoExpo2016 #RaceTrackToRoadWithAkshay …,
Sun Feb 07 06:39:07 +0000 2016,D_D_great,@FordIndia @AutoExpo2016 Must say the  interesting points of engagement make #FordPavilion The best !,
Sun Feb 07 06:39:07 +0000 2016,nick_sarma,#AutoExpo2016: Mahindra unveils XUV Aero concept &amp; a range of mobility solutions.  @anandmahindra @MahindraRise,
Sun Feb 07 06:39:09 +0000 2016,Forever_Virat,Head over to @NexaExperience and Experience the #TechnologyTransformotion at @AutoExpo2016,
Sun Feb 07 06:39:12 +0000 2016,dhawallsh,"@FordIndia @AutoExpo2016 #FordPavilion interactive activities,infomercials and reviews that you guys are getting #Awesome and #Legendary????",
Sun Feb 07 06:39:13 +0000 2016,jn_mec,@ghoshanamitra @Honda @HondaCarIndia @AutoExpo2016 Concept or production version?,
Sun Feb 07 06:39:13 +0000 2016,rupapatwa,"RT @AudiIN: Audi racing sport turns a new corner with this performance-driven beast! Catch it at Auto Expo, ‘16 #AudiAtAutoExpo …",
Sun Feb 07 06:39:16 +0000 2016,girija_kriz,@FordIndia @AutoExpo2016 @YouTube The look makes me memorise,
Sun Feb 07 06:39:17 +0000 2016,iaditya11,@FordIndia @autoexpo2016 A1) The Shine Of Care and Brand Amesiters Make It Loot Of Special #FordPavilion (;,
Sun Feb 07 06:39:18 +0000 2016,riyazali4312,"@FordIndia @AutoExpo2016 

A1) Lots of Fun Activities, Interactive Tv Studio, Awesome Presentations #FordPavilion",
Sun Feb 07 06:39:19 +0000 2016,shadowzfalll,"Just checked-in at #NissanPavilion, Hall No 10 at #AutoExpo2016. Follow @Nissan_India to ignite the excitement.",
Sun Feb 07 06:39:21 +0000 2016,rupapatwa,RT @AudiIN: The most powerful RS line model. Sculpted to perfection. The Audi RS7 Performance at Auto Expo '16. #AudiAtAutoExpo …,
Sun Feb 07 06:39:22 +0000 2016,vrsvno,RT @Ertigabymaruti: Spreading LUV around here at @AutoExpo2016 #AETMS16 #MarutiSuzukiTransformotion ,
Sun Feb 07 06:39:22 +0000 2016,Gowthaman_csk,@FordIndia @AutoExpo2016 Lots of interactive and interesting points of engagement #FordPavilion,
Sun Feb 07 06:39:25 +0000 2016,Sunildave1,@FordIndia @AutoExpo2016 @YouTube A1) Virtual Mustang Simply the best of the lot #FordPavillion,
Sun Feb 07 06:39:27 +0000 2016,rupapatwa,RT @AudiIN: Visit the Audi Pavilion at Auto Expo '16. Get in on all the action. See you there.  #AudiAtAutoExpo ,
Sun Feb 07 06:39:28 +0000 2016,Sunildave1,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:39:28 +0000 2016,tofarzeen,@FordIndia @AutoExpo2016 I can see the Ford mustang #FordPavilion,
Sun Feb 07 06:39:31 +0000 2016,AkkiSNeha,RT @Akkistaan: Its a beast from @honda2wheelerin #NeoWing #RaceTrackToRoadWithAkshay Live from #AutoExpo2016 ,
Sun Feb 07 06:39:32 +0000 2016,coool_kashish,"@FordIndia 

A1). So many interactive and interesting points of engagement makes#FordPavilion best of the lot at the @AutoExpo2016",
Sun Feb 07 06:39:34 +0000 2016,i_am_anbu,"@FordIndia  A1). Ford become unique, stylish , interesting, engaging, among all with great features @AutoExpo2016 #FordPavilion#GoFuther",
Sun Feb 07 06:39:39 +0000 2016,InMyLifeeeeee,"@FordIndia The studio, tech, gears &amp; incredible innovation that makes #FordPavilion the *BEST* @ @AutoExpo2016 #AutoExpo2016 #FordAtAutoExpo",
Sun Feb 07 06:39:41 +0000 2016,AkkiSNeha,RT @Akkistaan: Honda CBR 650F is a hunk. Live from @honda2wheelerin stall #AutoExpo2016 #RaceTrackToRoadWithAkshay ,
Sun Feb 07 06:39:42 +0000 2016,tofarzeen,@FordIndia @AutoExpo2016 The Cutting Edge Technology of Tomorrow now available Today #FordPavilion #Contest,
Sun Feb 07 06:39:48 +0000 2016,VHetal,@FordIndia @AutoExpo2016 A1) innovative and cutting Edge Technology makes #FordPavilion the best of the lot at the @AutoExpo2016,
Sun Feb 07 06:39:50 +0000 2016,abhilaashaS,"@FordIndia @AutoExpo2016 @YouTube 
A1 ) Mesmerizing look and great features makes #FordPavilion the best at 
#AutoExpo2016",
Sun Feb 07 06:39:50 +0000 2016,aziznava1,@FordIndia @AutoExpo2016 @YouTube A lot of creative and interesting activities at #FordPavilion makes it the best of the lot !,
Sun Feb 07 06:39:53 +0000 2016,SaifiFiroz,RT @AutoExpo2016: The fun never stops at #AETMS16! Check out some amazing stunts by @HeroMotoCorp at the activity area NOW! ,
Sun Feb 07 06:39:55 +0000 2016,Chinglenthoi,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:39:57 +0000 2016,Ankitg18,"@FordIndia @AutoExpo2016 #FordPavilion 1. Ford always gives the best ,Be it the cars or the well decorated,best of line display,Smart Staff",
Sun Feb 07 06:39:57 +0000 2016,i_am_anbu,"@FordIndia A1). Ford become unique, stylish , interesting, engaging, among all with great features @AutoExpo2016 #FordPavilion#GoFuther",
Sun Feb 07 06:39:58 +0000 2016,Starz_311,@FordIndia @AutoExpo2016 Q1. Mustang ? #FordPavilion,
Sun Feb 07 06:40:04 +0000 2016,laxmi_sweet,@FordIndia @AutoExpo2016 Awesome Activities and great show casing of new innovation #FordPavilion,
Sun Feb 07 06:40:04 +0000 2016,BabuBeg,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:40:06 +0000 2016,i_am_anbu,"@FordIndia A1). Ford become unique, stylish , interesting, engaging, among all with great features @AutoExpo2016 #FordPavilion#GoFuther",
Sun Feb 07 06:40:08 +0000 2016,TenNewsDotIn,Bike lovers have flooded @Honda pavilion at 2nd floor at @autoexpo2016 #AETMS2016 ,
Sun Feb 07 06:40:08 +0000 2016,rayna6633,"RT @GE_ITC: Excited to be showing our #wireless charging tech for electric vehicles, with @MahindraRise. Visit us @AutoExpo2016 …",
Sun Feb 07 06:40:09 +0000 2016,fajadwet,"@FordIndia @AutoExpo2016 #FordPavilion 
So much of interactive engagement. As they said, Bright and shining and enriching.",
Sun Feb 07 06:40:12 +0000 2016,dhawallsh,RT @MercedesBenzInd: Can't make it to Auto Expo? Catch the Virtual Tour of our Pavilion now #BestKeepWinning  https:…,
Sun Feb 07 06:40:12 +0000 2016,abhilaashaS,"@FordIndia 
A1 ) Mesmerizing look and great features makes #FordPavilion the best at #AutoExpo2016",
Sun Feb 07 06:40:14 +0000 2016,iaditya11,@FordIndia @autoexpo2016 A1) The Shine Of Care and Brand Amesiters Make It Loot Of Special #FordPavilion :-),
Sun Feb 07 06:40:18 +0000 2016,kapilrockingg,RT @Akkistaan: Honda CBR 650F is a hunk. Live from @honda2wheelerin stall #AutoExpo2016 #RaceTrackToRoadWithAkshay ,
Sun Feb 07 06:40:23 +0000 2016,Akshay456Akshay,Awesome looks and features makes the #FordPavilion best of the lot at @autoexpo2016 @FordIndia,
Sun Feb 07 06:40:25 +0000 2016,Anupama75,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:40:31 +0000 2016,abhilaashaS,"@FordIndia .....
A1 ) Mesmerizing look and great features makes #FordPavilion the best at #AutoExpo2016",
Sun Feb 07 06:40:31 +0000 2016,shanmugam1409,RT @Ertigabymaruti: Spreading LUV around here at @AutoExpo2016 #AETMS16 #MarutiSuzukiTransformotion ,
Sun Feb 07 06:40:32 +0000 2016,fajadwet,"@FordIndia @AutoExpo2016 #FordPavilion 
There's something for the entire family. People are flocking to be part of an interactive event.",
Sun Feb 07 06:40:33 +0000 2016,Kapilj545gmail2,RT @Akkistaan: Huge crowd to catch a glimpse of @akshaykumar sir at @honda2wheelerin stall #AutoExpo2016 #RaceTrackToRoadWithAkshay https:/…,
Sun Feb 07 06:40:34 +0000 2016,BabuBeg,@FordIndia @AutoExpo2016 @YouTube creative design and technology #fordpavilion,
Sun Feb 07 06:40:35 +0000 2016,Surbhi158,"@FordIndia @AutoExpo2016 Its the amazing combo of technology, innovation and also its creative and interactive #FordPavilion",
Sun Feb 07 06:40:37 +0000 2016,babitbest,@FordIndia @AutoExpo2016 A1)  Interactive TV Studio with fun activities and awesome engagement with Ford Fans #FordPavilion,
Sun Feb 07 06:40:38 +0000 2016,shah_himanshu,"@FordIndia @AutoExpo2016 @YouTube #FordPavilion 
A1) Best presentation,interactive,innovative, all visitors best treat ,Beautiful host",
Sun Feb 07 06:40:40 +0000 2016,itsspravin,"@FordIndia @AutoExpo2016 
Awesomeness on its highest!
Ford MUSTANG slays it all. How can a car be this much killer man!
#FordPavilion",
Sun Feb 07 06:40:41 +0000 2016,TenNewsDotIn,#bike lovers have flooded bike pavilion at 2nd floor @autoexpo2016 #AETMS2016 ,
Sun Feb 07 06:40:42 +0000 2016,sparkzsau,"@FordIndia @AutoExpo2016 
Beast of a car with good looks
#FordPavilion",
Sun Feb 07 06:40:42 +0000 2016,Kaed1Kamil,There will be those that will do you wrong but if you can't forgive them you're worse   ,
Sun Feb 07 06:40:43 +0000 2016,abhilaashaS,"@FordIndia A1)Mesmerizing look and great features makes #FordPavilion the best at 
#AutoExpo2016",
Sun Feb 07 06:40:44 +0000 2016,_manukaushal,"@FordIndia @AutoExpo2016 A1. The interactive fun games on &amp; on, and the well crafted technology driving value to the customer #FordPavilion",
Sun Feb 07 06:40:45 +0000 2016,sparkzsau,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:40:46 +0000 2016,SurbhiInsan1,RT @NexaExperience: It's time to rise Above The Ordinary! Catch the #SCrossLE at the @AutoExpo2016 #MarutiSuzukiTransformotion …,
Sun Feb 07 06:40:47 +0000 2016,kapilrockingg,RT @Akkistaan: Its a beast from @honda2wheelerin #NeoWing #RaceTrackToRoadWithAkshay Live from #AutoExpo2016 ,
Sun Feb 07 06:40:47 +0000 2016,Surbhi158,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:40:48 +0000 2016,LuvLadders,"AR Rahman with Mercedes-Benz launches `ProjectX` at Auto Expo 2016: Mumbai, Feb 7 (ANI)...  ",
Sun Feb 07 06:40:48 +0000 2016,AkkiSNeha,RT @Akkistaan: Akshay sir to visit @honda2wheelerin stall today at #AutoExpo2016 today #RaceTrackToRoadWithAkshay ,
Sun Feb 07 06:40:49 +0000 2016,BabuBeg,@FordIndia @AutoExpo2016 @YouTube a lot of games and activity #FordPavilion,
Sun Feb 07 06:40:50 +0000 2016,iaditya11,@FordIndia @autoexpo2016 A1) The Shine Of Car and Brand Amesiters Make It Loot Of Special #FordPavilion :-),
Sun Feb 07 06:40:55 +0000 2016,illusionatorr,RT @AshishP04: Shuttle for #AutoExpo2016 ,
Sun Feb 07 06:40:56 +0000 2016,arvindr3,@FordIndia @AutoExpo2016 #FordPavilion  stands out in innovation and pioneering cars in automobile world.,
Sun Feb 07 06:40:57 +0000 2016,kapilrockingg,RT @Akkistaan: Akshay sir to visit @honda2wheelerin stall today at #AutoExpo2016 today #RaceTrackToRoadWithAkshay ,
Sun Feb 07 06:40:59 +0000 2016,abhilaashaS,"@FordIndia 
A1 ) Mesmerizing look and great features makes #FordPavilion the best at 
#AutoExpo2016 .
....",
Sun Feb 07 06:41:01 +0000 2016,subha1975,"@FordIndia @AutoExpo2016 @YouTube #ContestAlert
#FordPavilion
1. Amazing  look  and interesting &amp; Fun games",
Sun Feb 07 06:41:01 +0000 2016,Akshay456Akshay,"A fantastic line-up, stunning activities and live updates #FordPavilion @AutoExpo2016 @FordIndia",
Sun Feb 07 06:41:02 +0000 2016,mymamasboy93,RT @FordIndia: #ContestAlert: Q1: Watch this video  and tell us what makes #FordPavilion the best of the lot at the …,
Sun Feb 07 06:41:07 +0000 2016,AkkiSNeha,RT @Akkistaan: Huge crowd to catch a glimpse of @akshaykumar sir at @honda2wheelerin stall #AutoExpo2016 #RaceTrackToRoadWithAkshay https:/…,
